age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex_Male,label,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
23,0,7,0,7,9,3,1,0,0.31340201297550063,0.3135947840713963,0.9633888048411497,0.5020576131687243,0.9045485871812543,0.7096645896858014
30,0,6,1,0,3,9,1,1,0.05414407573108394,0.0543802072602165,0.9329299041855774,0.0877914951989026,0.8698598667585573,0.6696274691767201
37,0,1,0,0,1,3,1,1,0.07643136558166513,0.07758901237252881,0.935552193645991,0.12345679012345678,0.8728463128876637,0.6732069468381281
58,0,1,0,0,1,0,1,0,0.3389334213119865,0.33844914468518555,0.9663136661623802,0.541838134430727,0.9079944865609925,0.7135092138406469
26,0,4,0,0,3,2,1,1,0.2037172709086135,0.20363888170021177,0.9504790721129601,0.32647462277091904,0.8989202848610154,0.7031685005965796
21,0,4,0,0,6,2,1,0,0.1588123541280629,0.1874757087206911,0.9452344931921332,0.3004115226337449,0.8838731909028257,0.690176322418136
23,0,3,0,0,4,0,1,0,0.2207846270870188,0.22082284848672526,0.9524962178517398,0.35390946502057613,0.8921433494141972,0.6953466790401697
27,0,5,0,0,3,1,1,0,0.3786423099358324,0.37979177570763084,0.9710539586485124,0.6063100137174211,0.9132781989432576,0.71987272968315
32,0,2,0,0,1,2,1,0,0.2996768603975798,0.29963957729724133,0.961775088250126,0.48010973936899864,0.9027107741787274,0.7075434177383004
22,0,4,1,1,5,3,1,1,0.4195974337016978,0.41912158044779435,0.9757942511346445,0.6707818930041153,0.9888582586721801,0.8068407795306907
47,0,6,0,0,1,3,1,1,0.03208430044153894,0.03635220715502653,0.9303076147251639,0.05212620027434842,0.939811624167241,0.7563303725308232
53,0,4,0,0,3,8,1,0,0.0017846902424707533,0.005554006881200768,0.9267776096822995,0.00411522633744856,0.8643464277509764,0.6705554819037518
20,0,3,0,0,5,0,1,0,0.29367745993241445,0.2935873089069056,0.9610690872415532,0.47050754458161864,0.9019067309901218,0.7066154050112687
25,0,10,0,0,5,5,1,1,0.370041717259805,0.3994058912287764,0.9700453857791226,0.5925925925925926,0.9121295658166781,0.7229219143576826
49,0,2,0,0,1,3,0,0,0.0810221084702386,0.08069769009946244,0.9360564800806859,0.13031550068587106,0.8734206294509533,0.6737372398250033
31,0,2,0,0,1,1,0,1,0.006216576163881039,0.00697447888316699,0.9272818961169944,0.010973936899862825,0.8634275212497129,0.6623359406071855
51,0,1,0,0,1,0,1,0,0.02921853863091077,0.05864884588723736,0.9300050428643469,0.04663923182441701,0.8665288306914771,0.6702903354103142
60,0,4,0,0,1,15,1,1,0.08184533417522064,0.11367683384213073,0.9361573373676249,0.18244170096021947,0.9092579830002298,0.7186795704626806
51,0,5,0,0,1,1,1,0,0.10217063371594771,0.1015258616678896,0.9385779122541603,0.16323731138545952,0.8762922122674018,0.6769189977462549
65,0,2,0,0,1,2,1,1,0.383603335056775,0.3873064311460326,0.9716591023701462,0.6378600823045267,0.976108430967149,0.7974280790136551
29,0,1,0,0,2,2,1,1,0.04031636878974162,0.04076363908794727,0.9312153303076147,0.06584362139917696,0.923501033769814,0.7337929205886252
55,0,1,0,0,1,0,1,0,0.058742803677587954,0.05839785235211909,0.9333333333333333,0.09465020576131687,0.8801975648977717,0.6835476600821954
43,0,5,0,0,4,0,1,1,0.3638965298974225,0.36485760075911633,0.9693393847705497,0.5829903978052127,0.9473926028026648,0.7746254805780194
53,0,1,0,0,1,1,1,0,0.012169089242864653,0.012225254895191074,0.9279878971255673,0.0205761316872428,0.8642315644383184,0.6631313800874984
34,0,9,0,0,3,6,1,1,0.3873801582096213,0.5726864173662252,0.6248108925869894,0.3374485596707819,0.9776016540317023,1.0
27,0,2,0,0,3,0,1,1,0.22662156539095535,0.22599485123481836,0.9531013615733737,0.36213991769547327,0.9384332644153457,0.7487736974678509
33,0,1,0,0,1,0,1,0,0.08531120685698775,0.08520780469484084,0.9365607665153808,0.13717421124828533,0.9019067309901218,0.710725175659552
26,0,4,0,0,3,8,1,1,0.47220495188600364,0.4938619989975956,0.9820474029248614,0.7558299039780522,0.9257983000229727,0.737504971496752
25,0,3,0,0,3,3,1,0,0.3135798096260886,0.3625942081393893,0.9633888048411497,0.5802469135802469,0.9045485871812543,0.7172212647487737
23,0,3,0,0,4,0,1,0,0.3801991380090237,0.37971329055375835,0.9712556732223904,0.607681755829904,0.9135079255685734,0.71987272968315
51,0,1,0,0,1,2,1,1,0.4197799081660734,0.4738470131019241,0.9758951084215834,0.7585733882030178,0.96714909257983,0.7980909452472491
37,0,9,0,0,5,20,1,1,0.0987597923849184,0.12882422016877904,0.9381744831064044,0.15775034293552812,0.46301401332414427,1.0
31,0,7,0,0,3,9,1,1,0.3358201525005035,0.33587327186992044,0.9660110943015633,0.5377229080932785,0.9816218699747301,0.7986212382341243
72,0,1,0,0,1,1,1,0,0.12379334626376408,0.12386888611952201,0.9410993444276349,0.22908093278463648,0.8791637950838502,0.680365902160944
46,0,4,0,1,1,2,1,0,0.11766104026970983,0.11952574620529993,0.940393343419062,0.18930041152263374,0.9649666896393292,0.7793981174598966
34,0,7,0,0,5,12,1,0,0.34449469634736535,0.37355266297693057,0.9669188098840141,0.5500685871056241,0.9086836664369401,0.7189447169561183
31,0,7,0,0,4,0,1,0,0.08010844503202817,0.08012041689048596,0.9359556227937469,0.1289437585733882,0.941649437169768,0.7682619647355163
25,0,9,0,0,8,28,1,1,0.3879115121702463,0.3879834401094047,0.9723651033787191,0.6954732510288066,0.9437169767976108,0.759379557205356
34,0,4,0,0,3,5,1,1,0.031149462695482834,0.03472450454234815,0.9302067574382249,0.05075445816186557,0.9060418102458075,0.7116531883865835
33,0,5,0,0,2,1,0,0,0.17093462550639446,0.17083781977819718,0.9466464952092789,0.27709190672153633,0.8854812772800368,0.6876574307304786
29,0,10,0,0,9,7,1,1,0.017569948039817748,0.024176944322403342,0.9285930408472012,0.027434842249657063,0.864920744314266,0.6649874055415617
26,0,6,0,0,3,4,1,1,0.5706375654607153,0.6088316323464501,0.9935451336359052,0.9122085048010974,0.9641626464507237,0.7804587034336471
22,0,10,0,1,10,1,1,1,0.20261795487351772,0.20196491258606705,0.9503782148260211,0.32373113854595337,0.921548357454629,0.7325997613681559
35,0,1,0,0,1,2,1,0,0.34449802345483643,0.3436471270126934,0.9669188098840141,0.5500685871056241,0.9336090052837124,0.7440010605859737
28,0,3,0,0,2,0,1,0,0.0971338498613058,0.09798504865766593,0.9379727685325264,0.15637860082304528,0.906960716747071,0.7132440673472094
20,0,5,0,2,8,0,1,1,0.5272764861367228,0.5333267683979309,0.9884014120020171,0.8422496570644719,0.9701355387089363,0.7853639135622431
35,0,5,0,0,3,3,1,1,0.6084887462476808,0.6088556845689216,0.9980837115481593,0.9739368998628258,0.9546289915001148,0.7732997481108312
50,0,6,0,0,5,2,1,0,0.21644063639282912,0.24223731408940943,0.7744831064044377,0.345679012345679,0.8915690328509074,0.69866101020814
55,0,1,0,0,1,3,1,0,0.10810519034625168,0.10822935813877485,0.9391830559757942,0.24279835390946503,0.8770962554560073,0.6779795837200053
34,0,2,0,0,2,5,1,0,0.027517919924984948,0.027679508238651177,0.929803328290469,0.0438957475994513,0.9011026878015161,0.7076759909850192
29,0,7,0,0,5,9,0,1,0.2826329429464333,0.2945286340118951,0.9597579425113465,0.45267489711934156,0.9004135079255686,0.7067479782579875
24,0,3,0,0,4,0,1,0,0.092879919497109,0.09293828437156226,0.9374684820978316,0.149519890260631,0.8750287158281644,0.6755932652790667
25,0,5,0,0,7,2,1,1,0.24113749692726727,0.24982972943912254,0.9548159354513364,0.401920438957476,0.9751895244658856,0.7913297096645897
37,0,8,0,0,2,2,0,1,0.6094067200281074,0.6096988336877633,0.9981845688350983,0.9753086419753086,0.9441764300482426,0.7554023598037916
39,0,1,0,0,1,1,1,0,0.290092556256496,0.3021733959787923,0.9606656580937972,0.4842249657064472,0.90144727773949,0.7079411374784569
41,0,8,0,0,2,2,1,1,0.33142449728970347,0.46970124844744693,0.9655068078668684,0.5308641975308642,0.9394670342292671,0.7531486146095718
20,0,3,0,0,6,0,1,0,0.2575444173068344,0.25666744545795933,0.956833081190116,0.411522633744856,0.8970824718584884,0.7009147554023598
24,0,5,1,0,5,3,0,1,0.27062460761857354,0.27038755442436263,0.9583459404942007,0.4334705075445816,0.9019067309901218,0.7066154050112687
21,0,8,0,0,7,0,1,1,0.08679870198314774,0.08705183822214874,0.9367624810892587,0.13991769547325103,0.9696760854583046,0.7848336205753679
35,0,3,0,0,4,2,1,0,0.005188519818650594,0.004570836273918711,0.9271810388300554,0.00823045267489712,0.9692166322076728,0.7841707543417739
26,0,8,0,0,5,13,1,0,0.1408474635339338,0.14960751611188441,0.9276853252647503,0.18244170096021947,0.881461061337009,0.6843430995625083
28,1,10,0,0,7,7,1,1,0.47132668489861973,0.47150358549490634,0.9819465456379224,0.7544581618655692,0.9407305306685044,0.7514251624022272
24,0,1,0,0,2,0,1,0,0.2963410130621147,0.296157479129978,0.9613716591023701,0.47462277091906724,0.9022513209280956,0.7070131247514252
37,0,2,0,0,2,3,1,0,0.11685051716310238,0.1169719088420967,0.940292486132123,0.18792866941015088,0.9029405008040432,0.7079411374784569
22,0,7,0,0,6,3,1,0,0.03705609148635805,0.1273495834758112,0.9309127584467978,0.06035665294924554,0.9159200551343901,0.7234522073445578
51,0,1,0,0,1,0,1,1,0.12099290500787377,0.12115619083094904,0.940695915279879,0.1934156378600823,0.8788192051458764,0.6799681824207875
46,0,5,0,0,2,0,1,0,0.29364508270747214,0.3605101193243573,0.9610690872415532,0.47050754458161864,0.9019067309901218,0.7169561182553361
23,0,3,0,0,4,0,0,1,0.4222499229575987,0.4223535096707966,0.9760968229954614,0.6748971193415638,0.941649437169768,0.7524857483759777
27,0,3,0,0,3,0,0,1,0.40017045317815786,0.401768870580455,0.9735753908219869,0.6406035665294925,0.9208591775786814,0.7284899907198727
25,0,2,0,0,3,1,1,0,0.2002226857859543,0.20704668721169558,0.9500756429652042,0.3388203017832647,0.990810934987365,0.8090945247249105
21,0,5,0,0,7,0,1,0,0.11349777606701553,0.11417056506896625,0.9398890569843671,0.18244170096021947,0.9550884447507466,0.7687922577223916
44,0,4,0,0,3,6,1,1,0.08618775566648364,0.25249447924002605,0.9365607665153808,0.13717421124828533,0.874109809326901,0.7002518891687658
54,0,1,0,0,1,0,1,0,0.07762037447518232,0.07766566951775414,0.9356530509329299,0.12482853223593965,0.9115552492533885,0.7188121437093995
43,0,5,0,0,6,5,1,0,0.07500095766071015,0.07479686825161176,0.935350479072113,0.12071330589849108,0.8726165862623478,0.6728092270979716
22,0,3,0,0,4,0,0,0,0.31615231919105086,0.31589321683513705,0.9636913767019667,0.5075445816186557,0.9048931771192281,0.7100623094259578
31,0,8,0,0,2,9,0,1,0.09639565906428568,0.09616429243612046,0.9378719112455874,0.1550068587105624,0.8992648747989892,0.703566220336736
55,0,1,0,0,1,0,1,0,0.05074081225975739,0.0507815437372081,0.9325264750378215,0.08093278463648834,0.8694004135079255,0.6690971761898449
33,0,8,12,2,5,28,1,1,0.3211630522907776,0.3219933015603574,0.9642965204236006,0.51440329218107,0.9152308752584425,0.7219939016306509
52,0,1,0,0,1,0,1,0,0.368495635247162,0.36851040910346716,0.9698436712052446,0.5898491083676269,0.9118998391913623,0.7181492774758054
22,0,3,0,0,5,1,1,0,0.182853287839161,0.236315857600471,0.9479576399394857,0.38271604938271603,0.8870893636572479,0.6977329974811083
53,0,1,0,0,1,1,1,1,0.025735851641834676,0.0266281350261369,0.929601613716591,0.05212620027434842,0.8787043418332184,0.6834150868354766
20,1,10,0,0,9,1,0,1,0.8078569911084096,0.8173110809443321,0.967523953605648,0.6282578875171467,0.9707098552722261,0.7874850855097442
35,0,7,0,0,3,13,1,0,0.2644586432149091,0.26723632582223456,0.9576399394856279,0.42386831275720166,0.8980013783597519,0.7025056343629855
22,0,6,0,1,7,3,1,1,0.2739683903536488,0.2869766037445227,0.9587493696419567,0.438957475994513,0.9396967608545831,0.7544743470767599
26,0,9,0,0,8,2,1,1,0.4361733115508104,0.4363195652788793,0.9778113968734241,0.6982167352537723,0.9970135538708936,0.8193026647222591
56,0,1,0,0,1,9,1,1,0.5675528501834989,0.5838448901281861,0.9932425617750883,0.9396433470507545,0.9531357684355617,0.7725043086305183
37,0,1,0,0,1,0,0,1,0.33988582817182267,0.34018467000355734,0.9665153807362582,0.5459533607681756,0.9418791637950839,0.7527508948694154
21,0,2,0,0,5,1,1,0,0.29709793497761366,0.29700689712629985,0.9614725163893091,0.47599451303155005,0.9407305306685044,0.7568606655176985
36,0,6,0,0,3,7,1,1,0.11278887374740487,0.1126802114755647,0.9397881996974281,0.18106995884773663,0.9609464736963014,0.7747580538247382
49,0,1,0,0,1,1,1,1,0.015440162265117014,0.01918205971649235,0.9283913262733232,0.02606310013717421,0.8646910176889502,0.6641919660612489
23,0,7,0,0,6,0,0,0,0.25758423334818215,0.25877226826237515,0.956833081190116,0.41289437585733885,0.8970824718584884,0.7011799018957974
30,0,9,0,0,3,12,1,1,0.22007599292233862,0.219235570695706,0.9522945032778618,0.3511659807956104,0.8953595221686194,0.7147023730611163
29,0,2,0,0,2,1,1,1,0.6894419686957722,0.7210500630071861,0.8514372163388805,0.9890260631001372,0.9548587181254308,0.7726368818772372
33,0,5,0,0,2,2,0,1,0.052517537307625775,0.08873228484519534,0.9327281896116995,0.0850480109739369,0.8696301401332415,0.6749303990454726
32,0,2,0,0,1,0,1,1,0.4146568578771221,0.4146093298640511,0.9752899646999496,0.663923182441701,0.9432575235469791,0.759379557205356
26,0,3,0,0,3,3,1,1,0.5220300845797398,0.5221440049775881,0.9878971255673222,0.8628257887517147,0.9985067769354469,0.8181095055017897
29,0,4,0,0,2,1,1,0,0.05669761581762906,0.0680817678997489,0.9332324760463944,0.09190672153635117,0.8702044566965311,0.6717486411242212
25,0,8,1,1,4,3,1,1,0.0703535248334954,0.06986908348484694,0.9348461926374181,0.11248285322359397,0.8862853204686423,0.6884528702107915
28,0,1,0,0,2,2,1,0,0.26185431259819375,0.262763029705369,0.9573373676248109,0.41975308641975306,0.8976567884217781,0.7018427681293915
35,0,1,0,0,1,0,1,0,0.36494170843154883,0.3650923210433431,0.9694402420574887,0.5843621399176955,0.9114403859407305,0.7176189844889301
26,0,7,0,0,5,0,1,0,0.038145277224079226,0.03800929699367387,0.9310136157337368,0.06172839506172839,0.8676774638180565,0.6671085774890627
25,0,3,0,0,4,0,1,0,0.06377609158646923,0.06355824128440497,0.9340393343419062,0.102880658436214,0.9736963014013325,0.7897388307039639
26,0,2,0,0,3,0,1,0,0.0001370569644796318,2.5135118898401457e-06,0.9265758951084215,0.0013717421124828531,0.8626234780611073,0.661275354633435
37,1,9,0,1,10,12,1,1,0.11780691655190381,0.11759820050033988,0.940393343419062,0.18930041152263374,0.9093728463128876,0.7152326660479915
27,0,1,0,0,2,1,1,0,0.2702864642512085,0.2704317544812713,0.9582450832072618,0.43209876543209874,0.8988054215483574,0.7030359273498608
59,0,2,0,0,2,0,1,1,0.4526113776289723,0.4527038180215802,0.9796268280383258,0.7242798353909465,0.9231564438318401,0.7311414556542489
27,0,6,0,0,3,2,1,1,0.27408582234988116,0.2740767838540421,0.9587493696419567,0.438957475994513,0.9856420859177578,0.803128728622564
35,0,9,1,0,8,8,1,0,0.0515367755468049,0.2559656490947249,0.9326273323247605,0.0823045267489712,0.8695152768205835,0.700782182155641
33,0,9,0,0,8,10,1,0,0.1084718077945706,0.2087404365715821,0.9392839132627332,0.1728395061728395,0.8770962554560073,0.6934906535861063
41,0,6,1,0,2,6,0,0,0.30996633255257544,0.30990963785668413,0.9629853756933938,0.5843621399176955,0.9040891339306225,0.7091342966989261
31,0,1,0,0,1,0,0,0,0.25658373737080903,0.2577847064604081,0.956732223903177,0.411522633744856,0.8969676085458305,0.7010473286490786
39,0,4,0,0,1,0,1,0,0.20034214384166163,0.19937862806937678,0.9499747856782652,0.32098765432098764,0.8893866299104066,0.6920323478721994
26,0,3,0,0,4,2,1,1,0.09528346166086166,0.22162861284176671,0.9377710539586485,0.15363511659807957,0.8753733057661383,0.6954792522868886
22,0,2,0,0,4,1,1,0,0.2189158951029954,0.21834220101321553,0.9522945032778618,0.3497942386831276,0.8919136227888812,0.6949489593000132
36,2,6,0,0,3,4,0,1,0.41981822452614315,0.420686087609361,0.9758951084215834,0.6721536351165981,0.9187916379508385,0.7262362455256529
21,0,4,0,0,6,0,1,0,0.05532033236790606,0.05594920496476419,0.9330307614725164,0.08916323731138547,0.8699747300712153,0.6698926156701578
27,0,3,0,0,4,0,1,0,0.006967300720986175,0.01037756535058886,0.9273827534039334,0.012345679012345678,0.8635423845623708,0.6628662335940607
27,0,2,0,0,4,3,1,0,0.3639598243926854,0.36421121094058406,0.9326273323247605,0.5829903978052127,0.9113255226280726,0.7174864112422114
20,0,10,8,1,8,8,1,1,0.26277466004633854,0.2629105718598197,0.9574382249117499,0.42112482853223593,0.8989202848610154,0.7030359273498608
21,0,7,0,0,6,0,1,0,0.3398657165520349,0.34104244319157634,0.9665153807362582,0.5445816186556928,0.9081093498736503,0.7139069335808034
41,0,4,0,0,4,5,1,1,0.31172781249606146,0.3116061689688598,0.9631870902672718,0.4993141289437586,0.9043188605559385,0.7093994431923638
24,0,5,0,0,7,4,1,0,0.13409668302183314,0.16775616478778674,0.9423096318709027,0.26886145404663925,0.8805421548357455,0.6871271377436033
38,0,3,0,0,2,2,0,0,0.2498831812840253,0.2499226598352394,0.9559253656076652,0.40054869684499317,0.896048702044567,0.6998541694286093
22,0,6,1,3,5,2,1,0,0.3822222279163763,0.3822348993297259,0.9714573877962683,0.6117969821673526,0.9137376521938892,0.7202704494233064
28,0,6,0,0,2,5,1,0,0.0636207206334026,0.06376296831805689,0.9340393343419062,0.102880658436214,0.8711233631977946,0.671085774890627
56,0,1,0,0,1,1,1,0,0.09631365331387204,0.09787315267183483,0.9378719112455874,0.24279835390946503,0.8754881690787962,0.6763887047593795
21,0,3,0,0,5,0,1,0,0.3347429741446704,0.33502751982572243,0.9659102370146243,0.5363511659807956,0.9074201699977027,0.7129789208537717
35,0,4,0,0,2,1,0,0,0.0003052199008976844,0.0,0.9265758951084215,0.0013717421124828531,0.8626234780611073,0.661275354633435
26,0,2,0,0,3,0,1,0,0.1949526766634229,0.1958488725245025,0.9494704992435703,0.3113854595336077,0.888697450034459,0.6915020548853241
45,0,1,0,0,1,0,1,0,0.37253309506079374,0.37280448089427454,0.9703479576399395,0.5967078189300411,0.912474155754652,0.7188121437093995
21,0,6,0,0,5,1,1,0,0.06540359338134438,0.09029602702488244,0.9342410489157842,0.1056241426611797,0.8713530898231105,0.6751955455389103
26,0,2,0,0,3,2,1,0,0.07466425438463851,0.07492848487420703,0.935350479072113,0.12345679012345678,0.8726165862623478,0.6728092270979716
23,0,5,0,0,4,4,1,1,0.5853779724688511,0.5854551273104204,0.9953605648008068,0.9368998628257887,0.9801286469101769,0.7968977860267797
44,0,1,0,0,1,0,0,0,0.19657017727255668,0.1967543229597916,0.9496722138174483,0.3168724279835391,0.8889271766597748,0.6916346281320429
60,0,1,0,0,1,0,1,0,0.18733636155730518,0.37379617558535694,0.9485627836611196,0.3004115226337449,0.9888582586721801,0.8085642317380353
34,0,7,0,0,2,1,1,0,0.04673028711914514,0.045772800043999376,0.9319213313161876,0.07407407407407407,0.9264874798989203,0.7365769587697203
22,0,2,0,0,4,0,1,0,0.20435285768389164,0.20452638983323584,0.9505799293998991,0.3278463648834019,0.8899609464736963,0.6928277873525123
53,0,2,0,0,1,0,1,0,0.09365601945597105,0.1022851409552134,0.9375693393847705,0.15089163237311384,0.8751435791408224,0.6770515709929736
32,0,1,0,0,2,0,1,0,0.027838255818631766,0.026770302437771728,0.92970247100353,0.0438957475994513,0.8662991040661613,0.6653851252817181
64,0,6,0,0,2,13,1,0,0.19833761621449836,0.1985118737953957,0.9498739283913262,0.355281207133059,0.8891569032850908,0.6918997746254806
67,0,1,0,0,1,0,0,0,0.33327060494292365,0.3331788666026486,0.9657085224407463,0.5363511659807956,0.9071904433723869,0.7127137743603341
52,0,1,0,0,1,3,0,0,0.26092533453395234,0.2603259663293325,0.9572365103378719,0.4513031550068587,0.8975419251091201,0.701445048389235
23,0,10,0,0,10,4,1,0,0.19321331453587134,0.19433915594820253,0.9492687846696923,0.3100137174211248,0.8884677234091432,0.6912369083918866
51,0,3,0,0,1,3,1,1,0.055206257274137,0.06561820833315823,0.9330307614725164,0.1056241426611797,0.8877785435331955,0.6956118255336073
67,0,3,0,0,1,1,1,0,0.08102362801484478,0.08068663263411308,0.9360564800806859,0.13031550068587106,0.8734206294509533,0.6737372398250033
41,0,7,0,0,1,0,1,0,0.32725902825758063,0.32704465573773817,0.9650025214321735,0.52400548696845,0.9063864001837812,0.7117857616333024
29,0,2,0,0,3,0,1,1,0.04911997461148845,0.04917232984242297,0.9323247604639435,0.07956104252400549,0.8768665288306915,0.6777144372265677
63,0,1,0,0,1,2,1,0,0.2937256880932487,0.2956119477015866,0.9610690872415532,0.4732510288065844,0.9246496668963933,0.7333952008484688
24,0,6,1,3,6,4,1,1,0.551767503001175,0.5521386861678629,0.9914271306101866,0.8834019204389575,0.9401562141052148,0.7524857483759777
30,0,3,0,0,2,6,1,1,0.0689975348715872,0.06899960706755433,0.9346444780635401,0.12345679012345678,0.8757178957041121,0.6762561315126607
59,0,4,0,0,4,17,1,0,0.12903947966581658,0.281576000567239,0.914069591527988,0.46502057613168724,0.9300482425913164,0.7512925891555085
22,0,4,0,0,4,0,0,0,0.1299086095222352,0.12964528416141083,0.9418053454362078,0.20987654320987653,0.8799678382724557,0.6812939148879756
25,0,3,0,0,3,0,0,0,0.09883723950151349,0.09810062053045056,0.9381744831064044,0.16186556927297668,0.87583275901677,0.6763887047593795
31,0,6,0,0,4,5,1,0,0.058598536324977,0.0604895909859463,0.9334341906202723,0.09465020576131687,0.9712841718355157,0.7866896460294313
27,0,6,0,0,5,1,1,1,0.07068535166249751,0.08855327908538846,0.9348461926374181,0.11385459533607682,0.8853664139673788,0.6950815325467321
24,0,3,0,0,3,4,0,1,0.379292615437296,0.380418494563547,0.9711548159354514,0.607681755829904,0.9133930622559154,0.7200053029298688
30,0,2,0,0,2,1,1,1,0.03299897690948682,0.03176144161292197,0.9303076147251639,0.05212620027434842,0.9225821272685504,0.7363118122762826
33,2,9,0,0,9,9,1,1,0.08443885914140307,0.0859665077620476,0.9364599092284418,0.13580246913580246,0.8845623707787733,0.6865968447567281
25,0,9,0,2,8,11,1,1,0.28329537500975416,0.5581165228148047,0.8965204236006051,0.27983539094650206,0.9005283712382265,0.7474479650006629
38,0,1,0,0,1,0,1,0,0.2549022271865976,0.26042029753642354,0.9565305093292991,0.4170096021947874,0.8967378819205146,0.701445048389235
34,0,5,0,0,5,4,1,0,0.008585546204926919,0.008653157106544063,0.9274836106908724,0.013717421124828532,0.9697909487709625,0.7848336205753679
47,0,2,0,0,1,3,1,0,0.02946063287483508,0.032043163576005756,0.9300050428643469,0.04801097393689986,0.8665288306914771,0.666180564762031
54,0,1,0,0,1,2,1,0,0.05661623576205326,0.08927918728007206,0.9332324760463944,0.09190672153635117,0.9334941419710544,0.7440010605859737
30,0,6,0,0,4,1,1,1,0.03183251289346013,0.0317938987012386,0.9303076147251639,0.05212620027434842,0.8729611762003217,0.6730743735914092
47,0,10,0,0,6,5,1,1,0.15470420072941915,0.4037804748786955,0.9447302067574382,0.6748971193415638,0.9820813232253618,0.799549250961156
25,0,4,0,0,4,1,0,0,0.06894482753024711,0.06890719328257688,0.9346444780635401,0.12345679012345678,0.9519871353089823,0.7650802068142649
51,0,5,0,0,1,8,1,0,0.10582504910885114,0.12721897027100595,0.8033282904689864,0.1700960219478738,0.8767516655180335,0.6808961951478192
41,0,1,0,0,1,8,1,1,0.5286359919077198,0.529705056070241,0.9887039838628341,0.8449931412894376,0.9377440845393982,0.7497017101948826
32,0,1,0,0,1,0,1,1,0.2807509720541743,0.2815833821456349,0.9595562279374685,0.4499314128943759,0.9220078107052607,0.7320694683812806
50,0,1,0,0,1,1,1,1,0.379286507463879,0.3830503203391425,0.9711548159354514,0.607681755829904,0.9391224442912933,0.7511600159087896
42,0,2,0,0,1,0,0,0,0.123670273082327,0.12381875496933968,0.9410993444276349,0.20164609053497942,0.8860555938433264,0.6907066154050112
21,0,4,0,0,7,0,1,1,0.26351889922679117,0.26638101647195744,0.9575390821986889,0.4224965706447188,0.8991500114863312,0.7034336470900172
26,0,4,0,0,4,0,1,0,0.22756228268215434,0.2268675862762211,0.9533030761472516,0.3635116598079561,0.8930622559154606,0.6962746917672014
43,0,1,0,0,1,0,0,1,0.16831940978583348,0.1686238728054098,0.946343923348462,0.2716049382716049,0.8900758097863543,0.693755800079544
33,0,9,0,1,7,12,1,1,0.34764851614333897,0.3487935972487039,0.967423096318709,0.5569272976680384,0.9247645302090512,0.7355163727959698
22,0,6,0,0,7,2,1,0,0.13243326832959867,0.17448016674697486,0.9421079172970247,0.299039780521262,0.8803124282104295,0.6881877237173538
26,0,8,0,0,9,5,1,1,0.07302672160902969,0.10331583978732152,0.935148764498235,0.11796982167352538,0.8723868596370319,0.6771841442396924
62,0,1,0,0,1,1,0,1,0.0414458373570229,0.04124794216148849,0.9314170448814927,0.06858710562414266,0.8681369170686882,0.667638870475938
23,0,6,0,0,5,1,1,1,0.3484480548294599,0.3496508538255835,0.967523953605648,0.5582990397805213,0.91982540776476,0.7312740289009678
37,0,2,0,0,3,1,1,0,0.02092034526317872,0.02085340603562159,0.9289964699949571,0.03429355281207133,0.8653801975648978,0.6644571125546864
59,0,1,0,0,1,3,1,1,0.41628078427292386,0.4166832255439093,0.9754916792738275,0.6652949245541838,0.941649437169768,0.7527508948694154
22,1,10,0,0,8,12,1,1,0.5518078553523839,0.5814037832765007,0.9914271306101866,0.8820301783264746,0.950838502182403,0.7634893278536391
24,0,6,0,0,5,2,1,1,0.011259299153650402,0.010564896497603983,0.9278870398386283,0.01783264746227709,0.8651504709395819,0.7006496089089221
23,0,2,0,0,5,0,1,0,0.061906565069318395,0.06199461832267311,0.9338376197680283,0.10013717421124829,0.8708936365724788,0.6708206283971895
29,0,1,0,0,2,1,1,0,0.12555588889530805,0.12534380098771877,0.9413010590015128,0.20164609053497942,0.8793935217091661,0.6806310486543815
67,0,4,0,0,2,8,1,0,0.3641174895601575,0.3648390623670751,0.9693393847705497,0.5829903978052127,0.9113255226280726,0.7176189844889301
50,0,1,0,0,1,0,1,0,0.06636011195011492,0.06797827677976288,0.9343419062027232,0.10699588477366255,0.8714679531357684,0.6717486411242212
27,0,6,0,0,7,0,1,1,0.08271696681099062,0.08337068580893739,0.9362581946545638,0.13305898491083676,0.8990351481736734,0.7352512263025321
32,0,1,0,0,2,3,1,1,0.27576834556383006,0.27739847426251746,0.9589510842158346,0.44170096021947874,0.899494601424305,0.7040965133236113
29,0,4,0,0,5,7,1,1,0.42068430536168533,0.420872693513815,0.9759959657085224,0.6735253772290809,0.9314266023432116,0.7406867294180034
29,0,3,0,0,3,0,1,0,0.12124894330818427,0.12127412719317945,0.9407967725668179,0.19478737997256515,0.8788192051458764,0.6799681824207875
50,0,3,0,0,6,2,1,0,0.033502790365582666,0.033529612781372876,0.9304084720121029,0.053497942386831275,0.9639329198254077,0.7780723849927085
36,0,3,0,0,1,2,1,0,0.05173896436440464,0.051776665944503905,0.9326273323247605,0.0850480109739369,0.9261428899609465,0.7352512263025321
41,0,1,0,0,1,0,1,0,0.10473449280148517,0.10477934947113275,0.9388804841149773,0.1673525377229081,0.8766368022053757,0.6774492907331301
